Device: Apple iPhone10,4; eSense app version: 4.3.3; ios version: 13.2.3;
BESCHREIBUNG;WERT
NAME MESSUNG;Messung-19112019-163304;;;;
127,4;7,43;16:35:11:688;0;1;
127,6;7,42;16:35:11:888;0;1;
127,8;7,42;16:35:12:088;0;1;
128,0;7,42;16:35:12:288;0;1;
128,2;7,42;16:35:12:488;0;1;
128,4;7,42;16:35:12:688;0;1;
128,6;7,42;16:35:12:888;0;1;
128,8;7,41;16:35:13:088;0;1;
129,0;7,41;16:35:13:288;0;1;
129,2;7,41;16:35:13:488;0;1;
129,4;7,41;16:35:13:688;0;1;
129,6;7,41;16:35:13:888;0;1;
129,8;7,40;16:35:14:088;0;1;
130,0;7,40;16:35:14:288;0;1;
130,2;7,39;16:35:14:488;0;1;
130,4;7,39;16:35:14:688;0;1;
130,6;7,39;16:35:14:888;0;1;
130,8;7,39;16:35:15:088;0;1;
131,0;7,39;16:35:15:288;0;1;
131,2;7,39;16:35:15:488;0;1;
131,4;7,39;16:35:15:688;0;1;
131,6;7,39;16:35:15:888;0;1;
131,8;7,38;16:35:16:088;0;1;
132,0;7,38;16:35:16:288;0;1;
132,2;7,38;16:35:16:488;0;1;
132,4;7,38;16:35:16:688;0;1;
132,6;7,38;16:35:16:888;0;1;
132,8;7,38;16:35:17:088;0;1;
133,0;7,38;16:35:17:288;0;1;
133,2;7,38;16:35:17:488;0;1;
133,4;7,38;16:35:17:688;0;1;
133,6;7,38;16:35:17:888;0;1;
133,8;7,37;16:35:18:088;0;1;
134,0;7,37;16:35:18:288;0;1;
134,2;7,37;16:35:18:488;0;1;
134,4;7,37;16:35:18:688;0;1;
134,6;7,36;16:35:18:888;0;1;
134,8;7,36;16:35:19:088;0;1;
135,0;7,36;16:35:19:288;0;1;
135,2;7,36;16:35:19:488;0;1;
135,4;7,35;16:35:19:688;0;1;
135,6;7,35;16:35:19:888;0;1;
135,8;7,35;16:35:20:088;0;1;
136,0;7,35;16:35:20:288;0;1;
136,2;7,35;16:35:20:488;0;1;
136,4;7,35;16:35:20:688;0;1;
136,6;7,34;16:35:20:888;0;1;
136,8;7,34;16:35:21:088;0;1;
137,0;7,34;16:35:21:288;0;1;
137,2;7,34;16:35:21:488;0;1;
137,4;7,34;16:35:21:688;0;1;
137,6;7,34;16:35:21:888;0;1;
137,8;7,35;16:35:22:088;0;1;
138,0;7,35;16:35:22:288;0;1;
138,2;7,35;16:35:22:488;0;1;
138,4;7,35;16:35:22:688;0;1;
138,6;7,34;16:35:22:888;0;1;
138,8;7,34;16:35:23:088;0;1;
139,0;7,34;16:35:23:288;0;1;
139,2;7,33;16:35:23:488;0;1;
139,4;7,33;16:35:23:688;0;1;
139,6;7,33;16:35:23:888;0;1;
139,8;7,33;16:35:24:088;0;1;
140,0;7,33;16:35:24:288;0;1;
140,2;7,33;16:35:24:488;0;1;
140,4;7,32;16:35:24:688;0;1;
140,6;7,33;16:35:24:888;0;1;
140,8;7,33;16:35:25:088;0;1;
141,0;7,33;16:35:25:288;0;1;
141,2;7,33;16:35:25:488;0;1;
141,4;7,33;16:35:25:688;0;1;
141,6;7,32;16:35:25:888;0;1;
141,8;7,33;16:35:26:088;0;1;
